Column1	x	y	z	sentence	labels	my_categories	model_gen_cat
1421	15.071825	14.357939	-1.4374187	Add options to security group rule list Add the following options to the 'os security group rule list' command: --long: Display direction and ethertype for Network v2 --all-projects: Display information from all projects for Compute v2 Change-Id: If8a1cbd7669cdfa6577d6d2f6fffd9e999a39a82 Partial-Bug: #1519512 Implements: blueprint neutron-client	6	add_security_group_policy	add_id_security_group
1422	4.42087	11.019876	3.2413728	Revert "Create usefull security groups by default" This reverts commit 57fdc976531398be55c5c7e36872c8e5840fee64 Closes-Bug: #1570862 Change-Id: I7c734f2797a0614c1e10b792a681c99e18408515	-1	revert_security_policy	commit_id_security_revert
1423	12.391823	14.921861	1.6427659	Create usefull security groups by default We need to create some default security groups_ that will allow to use OpenStack cloud immediately after the deployment By default it will create the following security groups: 1 global_http - security group which opens HTTP/HTTPS for external traffic 2 global_ssh - security group which opens SSH port for external traffic 3 allow_all - security group which allows all traffic for any TCP/UDP ports from external network Change-Id: I23ea837cbe92b5091f07de291f0e9f5f40e6fd44 Closes-Bug: #1349819	6	add_security_group_policy	add_group_security
1424	14.4153385	10.082493	-3.1862247	Pass correct security groups driver for ML2 plugin In order to use security groups firewall_driver value should be set to a correct value for Neutron ML2 plugin Change-Id: If3f2f07f75c24658bef23f2de072fafa3fe71d5a Closes-bug: #1563876 (cherry picked from commit d3affe1c56e04fdda28d17eda5d5e1942ede9630)	3	add_unit_test	group_test_security
1425	9.2703	13.990429	-3.7703302	Implement security group app initialization As the first step to implement sg app_ we need to change the current pipeline For both egress and ingress direction_ we need to add three flow tables: pre_ct table to make the ip packet tracked_ ct table to determine the packet's ct_state and sg table to enforce sg rules into the new connection of packets For these tables_ some flows should be installed at initialization phase and also change the L2 app to fit into this change Change-Id: Ia1f311ec68085f911fcbf50121a3dbe988826316 Implements: blueprint security-group-dragonflow-driver	-1	add_security_group_policy	add_rule_security_group
1426	7.1453934	12.433052	1.5615094	Fix random failure of security group unit test CLITestV20SecurityGroupsJSONtest_extend_list_exceed_max_uri_len fails randomly because this test uses query parameters and the order of query parameters in a construct URL is not deterministic As a result the test failed randomly The test should use MyUrlComparator to compare URLs MyUrlComparator ignores the order parameters when comparing URLs Change-Id: I8a8116f45583102fa1351d17a1cc5174bdce3cc9 Closes-Bug: #1570689	5	add_unit_test	add_test_security_group
1427	15.106527	14.348498	-1.4537655	Add project options to security group rule create Add the --project and --project-domain options to the 'os security group rule create' command These options are for Network v2 only Change-Id: Ie3e136be076f0f2c22fbe7048d1d6eaebf5aa655 Partial-Bug: #1519512 Implements: blueprint neutron-client	6	add_security_group_policy	add_id_security_group
1428	9.540772	14.112771	-3.4718237	Add options to security group rule create Add the following options to the "os security group rule" command: (1) --direction (Network v2 only) (2) --ethertype (Network v2 only) (3) --no-src These options enable egress and IPv6 security group rules for Network v2 They also allow no source IP or group to be specified Change-Id: Ie30b5e95f94e0c087b0ce81e518de72d2dda25ad Partial-Bug: #1519512	4	add_security_group_policy	add_id_security_group
1429	6.491494	14.1010475	11.121613	Optionally apply security hardening in Liberty This patch brings the openstack-ansible-security role into the Liberty release as an opt in feature Deployers will need to adjust apply_security_hardening to true for the standards to be applied Security hardening is automatically enabled in Liberty gate jobs_ as it has been in Mitaka since January 2016 Change-Id: Ia76d7634b4d14d1cbc0c71e800508afb992e9f7c	-1	add_security_policy	use_role_security
1430	15.330579	13.270236	-2.3945262	nsx_v3: Allow security group rule id to be specified This is will be leverages in api-replay-mode for migrating neutron deployments to nsx-v3 This patch allows us to preserve the same security-group-rule-id Change-Id: I0f5b48c2fc63c1bf8308f25d2fc7b0876eaeaf7f	6	add_security_group_policy	add_group_security
1431	6.262471	16.226828	1.1067148	[Admin Utils] Added missing return to get security group Change-Id: I3c0cf9d44ae3ee8e673a449a46beee8bedd480fc Closes-bug: #1640599	7	add_security_group_policy	add_id_security_group
1432	14.429349	10.062182	-3.2196112	Pass correct security groups driver for ML2 plugin In order to use security groups firewall_driver value should be set to a correct value for Neutron ML2 plugin Change-Id: If3f2f07f75c24658bef23f2de072fafa3fe71d5a Closes-bug: #1563876	3	add_unit_test	group_test_security
1433	6.8332767	20.176355	9.972067	Add security context template for keystone-webhook container This implements security context override at pod level and adds readOnly-fs to keystone-webhook container Change-Id: Ia67947b7323e41363a5ee379c0dfb001936b5107	0	add_context_security_container	adds_context_security_container
1434	5.8824477	18.576126	10.807382	Add missing security context template to mariadb-backup pod Change-Id: I2931eb1408d1d8145b476a76ff8cfac36e9f2bfe	0	add_context_security_etcd	add_context_security_etcd
1435	5.7009535	16.422987	2.4010644	override security context capabilities to valuesyaml Change-Id: I1120a4f5325172a8ece7d2ce8bb24706e28b319f	1	add_security_policy	add_id_security_bug
1436	14.336876	9.994247	-3.278062	Explicitly enable security groups for ML2 plugin If Neutron is installed from Ubuntu/Debian packages_ neutron-server and openvswitch agent use separate files to load configuration related to ML2 plugin So in order to use security groups firewall_driver value should be passed to both configuration files (ml2_confini and openvswitch_agentini) Also explicitly enable security groups to fix tests for related patch to puppet-neutron Change-Id: Ia298e002f71e8de0358c90277c24ca5a3c417b3c Related-bug: #1563876 (cherry picked from commit e522e6a98ca22dd22d5bd8740605389fd87dbfee)	3	add_unit_test	group_test_security
1437	14.963053	14.418816	-1.0480338	Refactor security group rule list to use SDK Refactored the 'os security group rule list' command to use the SDK when neutron is enabled_ but continue to use the nova client when nova network is enabled In addition_ a release note was added to document the features and fixes resulting from this refactor Change-Id: I24d04b720102ed1c60776e1ca67d4ca20e31b663 Partial-Bug: #1519512 Implements: blueprint neutron-client	6	add_security_group_policy	add_group_security
1438	6.4056525	14.045744	11.119925	Include security role in setup-hostsyml The openstack-ansible-security role is now included in the setup-hostsyml playbook but it still requires a deployer to set apply_security_hardening to True for it to be applied Change-Id: I02324b15a4ddffa52b15a23bd381892d4dfd39fc (cherry picked from commit 00207d3988853c3e1eb32297154276199d740522)	-1	add_security_policy	use_role_security
1439	10.698841	17.39618	-0.57925695	Restrict deletion of "default" security group This patch restricts deletion of "default" security group in a tenant using admin client only and not non-admin user client Change-Id: I0eaa57cc00c5bccc2657d094357ea0bb65524984 Closes-Bug: #1557662	6	add_security_group_policy	allow_group_security_default
1440	13.763676	15.068985	0.19430897	Autorequire nova security group Autorequire nova security group for related nova security rule Change-Id: I89aa036c8a24d919c15ceb909f0c567dad3c6032 (cherry picked from commit 9aa5ee10241dd66585be685427c178c2f05e051a)	6	add_security_group_policy	speed_group_security
1441	14.317194	9.968129	-3.3020978	Explicitly enable security groups for ML2 plugin If Neutron is installed from Ubuntu/Debian packages_ neutron-server and openvswitch agent use separate files to load configuration related to ML2 plugin So in order to use security groups firewall_driver value should be passed to both configuration files (ml2_confini and openvswitch_agentini) Also explicitly enable security groups to fix tests for related patch to puppet-neutron Change-Id: Ia298e002f71e8de0358c90277c24ca5a3c417b3c Related-bug: #1563876	3	add_unit_test	group_test_security
1442	5.3167477	12.921035	3.935911	Apply host security hardening by default Security hardening has been applied to all gate jobs since January 2016 in the Mitaka release This patch enables security hardening for all deployments in Newton by changing the apply_security_hardening variable to true by default Change-Id: Ia30a54f9e94c7341a306a7ed7561cdbc3e234db2 Depends-On: I18ccbd8e1cd7c311521d0ffdfcf6f46dbc4e395d	-1	add_security_policy	use_role_security
1443	2.874395	8.765327	-4.3938155	NSX: do not block init with security group logging configuration Ensure that service is not blocked when updating the security group logging configuration Change-Id: I76eeeb351a9a7dfb8ded5aa47ae4f29d91fa3939	2	add_security_policy	nsx|p_id_security_group
1444	13.744107	15.074915	0.43971303	Autorequire nova security group Change-Id: I89aa036c8a24d919c15ceb909f0c567dad3c6032	6	add_security_group_policy	speed_group_security
1445	6.39344	14.042002	11.13229	Include security role in setup-hostsyml The openstack-ansible-security role is now included in the setup-hostsyml playbook but it still requires a deployer to set apply_security_hardening to True for it to be applied Change-Id: I02324b15a4ddffa52b15a23bd381892d4dfd39fc	-1	add_security_policy	use_role_security
1446	7.8019295	15.246871	-0.98494387	Modifing and adding parameters in "Create security group rule" This patch modified type of parameters: security_group_rule_ group and tenant_id After modify_ Type of parameters (security_group_rule_ group and tenant_id) are "xsd:dict"_ "xsd:dict" and "URI" sequently And added a "parent_group_id" parameter_ which was been missed Change-Id: I0d8734230b51f965edbc8f6ee551b060b848e87b Closes-Bug: #1563691	7	add_security_group_policy	add_id_security_group
1447	12.389336	19.908846	9.688486	libvirt: Comment non-obvious security implications of migrate code There are 2 lines in finish_migration which look like a bug The original reason for adding them no longer exists_ but removing them now would open a severe security bug due to a series of non-obvious interactions This patch simply adds a comment to ensure this is taken into consideration when changing this code in future Change-Id: Icfe4b5deadfe7dbb0f34ea9af1f95b62cfca8a0a (cherry picked from commit 61b34ed9a4030e44f6ae26e9326888d47aeb53df)	-1	add_unit_test	add_framework_security_proxy
